"231670",NULL,"755.25","37.558488","126.937174","0"
"231671",NULL,"592.825","37.557639","126.941655","0"
"231672",NULL,"591.23","37.556322","126.942266","0"
"231673",NULL,"530.34","37.556372","126.940861","0"
"231674",NULL,"434.435","37.558838","126.940118","0"
"231675",NULL,"388.145","37.559455","126.938131","0"
"231676",NULL,"374.405","37.557805","126.941174","0"
"231677",NULL,"366.6","37.556624","126.939426","0"
"231678",NULL,"350.495","37.557675","126.938808","0"
"231679",NULL,"335.295","37.55905","126.942331","0"
"231680",NULL,"329.525","37.559061","126.943023","0"
"231681",NULL,"317.195","37.569292","126.933863","0"
"231682",NULL,"305.02","37.56931","126.933753","0"
"231683",NULL,"298.41","37.558389","126.949049","0"
"231684",NULL,"292.03","37.558519","126.949149","0"
"231685",NULL,"290.125","37.564432","126.937364","0"
"231686",NULL,"283.16","37.564878","126.933903","0"
"231687",NULL,"272.12","37.558352","126.936184","0"
"231688",NULL,"263.5","37.557523","126.93715","0"
"231689",NULL,"253.915","37.564844","126.918086","0"
"231690",NULL,"246.83","37.564458","126.925681","0"
"231691",NULL,"244.805","37.560807","126.94935","0"
"231692",NULL,"241.935","37.573201","126.934797","0"
"231693",NULL,"236.81","37.569304","126.928636","0"
"231694",NULL,"233.68","37.557483","126.935402","0"
"231695",NULL,"229.37","37.572901","126.942382","0"
"231696",NULL,"218.39","37.572277","126.944569","0"
"231697",NULL,"210.46","37.564049","126.920199","0"
"231698",NULL,"207.5","37.563775","126.922791","0"
"231699",NULL,"204.48","37.572098","126.946892","0"
"231700",NULL,"200.86","37.571908","126.944289","0"
"231701",NULL,"193.175","37.557547","126.942832","0"
"231702",NULL,"186.29","37.557025","126.940324","0"
"231703",NULL,"183.885","37.557726","126.937432","0"
"231704",NULL,"183.76","37.558542","126.946462","0"
"231705",NULL,"182.315","37.557045","126.948971","0"
"231706",NULL,"178.775","37.557247","126.942127","0"
"231707",NULL,"174.775","37.557014","126.938471","0"
"231708",NULL,"171.11","37.556883","126.938796","0"
"231709",NULL,"168.685","37.570258","126.926825","0"
"231710",NULL,"167.515","37.574229","126.928575","0"
"231711",NULL,"165.045","37.562448","126.950607","0"
"231712",NULL,"163.115","37.558489","126.948938","0"
"231713",NULL,"160.03","37.561982","126.944722","0"
"231714",NULL,"155.95","37.570837","126.931256","0"
"231715",NULL,"153.96","37.566068","126.934337","0"
"231716",NULL,"151.335","37.558354","126.952752","0"
"231717",NULL,"149.6","37.568741","126.93774","0"
"231718",NULL,"148.865","37.577374","126.911795","0"
"231719",NULL,"145.89","37.571947","126.915877","0"
"231720",NULL,"143.39","37.562257","126.941942","0"
"231721",NULL,"141.655","37.568238","126.93795","0"
"231722",NULL,"139.17","37.568399","126.933923","0"
"231723",NULL,"138.16","37.567713","126.933689","0"
"231724",NULL,"135.955","37.580236","126.936279","0"
"231725",NULL,"131.875","37.58033","126.935897","0"
"231726",NULL,"129.34","37.570301","126.934611","0"
"231727",NULL,"128.755","37.564208","126.947539","0"
"231728",NULL,"127.915","37.563385","126.955607","0"
"231729",NULL,"125.215","37.569312","126.942525","0"
"231730",NULL,"123.095","37.569496","126.930776","0"
"231731",NULL,"121.27","37.559478","126.948704","0"
"231732",NULL,"118.575","37.559812","126.942381","0"
"231733",NULL,"117.395","37.561508","126.944833","0"
"231734",NULL,"117.085","37.559105","126.953202","0"
"231735",NULL,"116.595","37.560898","126.945326","0"
"231736",NULL,"116.305","37.560862","126.942205","0"
"231737",NULL,"116.12","37.56344","126.92585","0"
"231738",NULL,"112.805","37.565309","126.930003","0"
"231739",NULL,"108.74","37.559413","126.94846","0"
"231740",NULL,"107.285","37.557578","126.946842","0"
"231741",NULL,"106.29","37.556849","126.94077","0"
"231742",NULL,"105.77","37.562714","126.918569","0"
"231743",NULL,"103.315","37.567733","126.912578","0"
"231744",NULL,"100.875","37.574118","126.917439","0"
"231745",NULL,"99.495","37.573229","126.936422","0"
"231746",NULL,"96.795","37.571725","126.942989","0"
"231747",NULL,"95.325","37.582091","126.918388","0"
"231748",NULL,"95.035","37.57085","126.925459","0"
"231749",NULL,"94.405","37.557065","126.940074","0"
"231750",NULL,"93.27","37.571345","126.929753","0"
"231751",NULL,"92.29","37.588586","126.930384","0"
"231752",NULL,"91.645","37.574307","126.942696","0"
"231753",NULL,"91","37.561353","126.934958","0"
"231754",NULL,"89.465","37.575572","126.926916","0"
"231755",NULL,"87.73","37.574081","126.934886","0"
"231756",NULL,"86.655","37.559302","126.951278","0"
"231757",NULL,"85.675","37.557989","126.95993","0"
"231758",NULL,"84.695","37.5688","126.942806","0"
"231759",NULL,"83.25","37.567645","126.932171","0"
"231760",NULL,"82.24","37.570687","126.933652","0"
"231761",NULL,"81.4","37.579039","126.92059","0"
"231762",NULL,"80.495","37.572237","126.915568","0"
"231763",NULL,"77.81","37.580585","126.928602","0"
"231764",NULL,"75.17","37.58592","126.928993","0"
"231765",NULL,"74.125","37.587914","126.932388","0"
"231766",NULL,"73.145","37.587345","126.933653","0"
"231767",NULL,"72.945","37.57031","126.925312","0"
"231768",NULL,"72.225","37.574951","126.934065","0"
"231769",NULL,"71.385","37.582231","126.930776","0"
"231770",NULL,"70.905","37.573902","126.930192","0"
"231771",NULL,"70.35","37.56389","126.937123","0"
"231772",NULL,"69.71","37.556409","126.941564","0"
"231773",NULL,"69.235","37.5592","126.937945","0"
"231774",NULL,"68.28","37.563204","126.949039","0"
"231775",NULL,"66.795","37.562638","126.964147","0"
"231776",NULL,"66.105","37.561598","126.96515","0"
"231777",NULL,"65.965","37.561562","126.965304","0"
"231778",NULL,"65.275","37.56882","126.941529","0"
"231779",NULL,"64.245","37.57873","126.927102","0"
"231780",NULL,"63.725","37.568837","126.940369","0"
"231781",NULL,"63.48","37.557122","126.941014","0"
"231782",NULL,"61.9","37.565976","126.920264","0"
"231783",NULL,"60","37.574829","126.916211","0"
"231784",NULL,"59.4","37.569424","126.944745","0"
"231785",NULL,"58.665","37.571946","126.934544","0"
"231786",NULL,"57.7","37.577881","126.909355","0"
"231787",NULL,"56.64","37.576476","126.910327","0"
"231788",NULL,"55.37","37.57708","126.914603","0"
"231789",NULL,"54.51","37.567017","126.930407","0"
"231790",NULL,"54.015","37.558149","126.946867","0"
"231791",NULL,"53.695","37.566604","126.936084","0"
"231792",NULL,"52.775","37.574272","126.91166","0"
"231793",NULL,"51.5","37.579006","126.908483","0"
"231794",NULL,"50.935","37.580601","126.91736","0"
"231795",NULL,"50.69","37.569276","126.948808","0"
"231796",NULL,"50.305","37.566773","126.949065","0"
"231797",NULL,"48.62","37.575204","126.915803","0"
"231798",NULL,"46.95","37.585936","126.924789","0"
"231799",NULL,"46.675","37.578076","126.942973","0"
"231800",NULL,"46.06","37.568856","126.923205","0"
"231801",NULL,"45.17","37.578334","126.908429","0"
"231802",NULL,"44.695","37.568948","126.928618","0"
"231803",NULL,"43.865","37.567339","126.931385","0"
"231804",NULL,"42.44","37.577358","126.920983","0"
"231805",NULL,"41.075","37.577302","126.92134","0"
"231806",NULL,"39.925","37.570678","126.944374","0"
"231807",NULL,"39.235","37.568652","126.944827","0"
"231808",NULL,"38.895","37.571443","126.919327","0"
"231809",NULL,"38.145","37.573671","126.917839","0"
"231810",NULL,"37.485","37.578027","126.918796","0"
"231811",NULL,"37.055","37.578163","126.91042","0"
"231812",NULL,"36.565","37.567788","126.924843","0"
"231813",NULL,"36.335","37.557154","126.944142","0"
"231814",NULL,"35.505","37.56469","126.92751","0"
"231815",NULL,"34.2","37.564937","126.927939","0"
"231816",NULL,"32.855","37.563809","126.919135","0"
"231817",NULL,"31.95","37.57543","126.912256","0"
"231818",NULL,"31.825","37.579","126.924079","0"
"231819",NULL,"31.44","37.582845","126.927569","0"
"231820",NULL,"30.66","37.583441","126.92745","0"
"231821",NULL,"30.125","37.582024","126.915527","0"
"231822",NULL,"29.955","37.581216","126.919914","0"
"231823",NULL,"29.85","37.577807","126.923397","0"
"231824",NULL,"29.77","37.575757","126.927089","0"
"231825",NULL,"29.57","37.576846","126.931682","0"
"231826",NULL,"28.59","37.579649","126.922553","0"
"231827",NULL,"27.73","37.578393","126.918245","0"
"231828",NULL,"27.165","37.573736","126.925034","0"
"231829",NULL,"26.29","37.573769","126.924602","0"
"231830",NULL,"25.78","37.575208","126.913666","0"
"231831",NULL,"25.26","37.575213","126.913236","0"
"231832",NULL,"24.755","37.574079","126.917697","0"
"231833",NULL,"24.46","37.583176","126.928376","0"
"231834",NULL,"23.65","37.576361","126.939896","0"
"231835",NULL,"22.685","37.557573","126.941195","0"
"231836",NULL,"22.33","37.566648","126.923506","0"
"231837",NULL,"22.18","37.575339","126.917006","0"
"231838",NULL,"22.025","37.575977","126.928196","0"
"231839",NULL,"21.96","37.568923","126.945753","0"
"231840",NULL,"21.885","37.559557","126.951122","0"
"231841",NULL,"21.735","37.556074","126.938287","0"
"231842",NULL,"21.63","37.563438","126.930191","0"
"231843",NULL,"21.615","37.567825","126.944059","0"
"231844",NULL,"21.245","37.571787","126.949461","0"
"231845",NULL,"20.355","37.578484","126.926973","0"
"231846",NULL,"19.145","37.568876","126.940923","0"
"231847",NULL,"18.44","37.567067","126.941088","0"
"231848",NULL,"18.21","37.570414","126.920301","0"
"231849",NULL,"17.995","37.572746","126.919739","0"
"231850",NULL,"17.47","37.577958","126.921503","0"
"231851",NULL,"16.425","37.578143","126.921918","0"
"231852",NULL,"15.765","37.572431","126.923171","0"
"231853",NULL,"14.615","37.571714","126.922236","0"
"231854",NULL,"13.5","37.577576","126.920426","0"
"231855",NULL,"13.33","37.577688","126.92051","0"
"231856",NULL,"12.915","37.57815","126.919719","0"
"231857",NULL,"12.285","37.578458","126.918932","0"
"231858",NULL,"11.9","37.57893","126.92583","0"
"231859",NULL,"11.275","37.577892","126.931061","0"
"231860",NULL,"10.355","37.574613","126.927893","0"
"231861",NULL,"8.545","37.575861","126.922796","0"
"231862",NULL,"7.105","37.577854","126.918697","0"
"231863",NULL,"6.92","37.578024","126.919287","0"
"231864",NULL,"6.165","37.572881","126.919166","0"
"231865",NULL,"4.985","37.572462","126.918917","0"
"231866",NULL,"4.08","37.577853","126.918435","0"
